indicator_id,country_id,year,type,metadata
GER.1T2.F,BGD,2008,Source:Data sources,Country's submission to UIS SFE Questionnaire A
GER.1T2.F,BGD,2009,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T2.F,BGD,2009,Source:Data sources,Country's submission to UIS SFE Questionnaire A
GER.1T2.F,BGD,2010,Source:Data sources,Source: UIS Dynamic template based on UIS Education Survey
GER.1T2.F,BGD,2017,Source:Data sources,Source: UIS Dynamic template based on UIS Education Survey
GER.1T2.F,BGD,2018,Source:Data sources,Source: UIS Dynamic template based on UIS Education Survey
GER.1T2.F,BGD,2020,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T2.F,BGD,2020,Source:Data sources,Country's submission to UIS SFE Questionnaire A
GER.1T2.F,BGD,2021,Source:Data sources,Source: UIS Dynamic template based on data provided by country
GER.1T2.F,BGD,2022,Source:Data sources,Source: UIS Dynamic template based on data provided by country
GER.1T2.F,BGD,2023,Source:Data sources,Source: UIS Dynamic template based on data provided by country
GER.1T2.F,BGD,2024,Source:Data sources,Source: UIS Dynamic template based on data provided by country
GER.1T2.GPIA,BGD,2005,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T2.GPIA,BGD,2005,Source:Data sources,Country's submission to UIS SFE Questionnaire A
GER.1T2.GPIA,BGD,2006,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T2.GPIA,BGD,2006,Source:Data sources,Country's submission to UIS SFE Questionnaire A
GER.1T2.GPIA,BGD,2007,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T2.GPIA,BGD,2007,Source:Data sources,Country's submission to UIS SFE Questionnaire A
GER.1T2.GPIA,BGD,2008,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T2.GPIA,BGD,2008,Source:Data sources,Country's submission to UIS SFE Questionnaire A
GER.1T2.GPIA,BGD,2009,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T2.GPIA,BGD,2009,Source:Data sources,Country's submission to UIS SFE Questionnaire A
GER.1T2.GPIA,BGD,2010,Source:Data sources,Source: UIS Dynamic template based on UIS Education Survey
GER.1T2.GPIA,BGD,2017,Source:Data sources,Source: UIS Dynamic template based on UIS Education Survey
GER.1T2.GPIA,BGD,2018,Source:Data sources,Source: UIS Dynamic template based on UIS Education Survey
GER.1T2.GPIA,BGD,2020,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T2.GPIA,BGD,2020,Source:Data sources,Country's submission to UIS SFE Questionnaire A
GER.1T2.GPIA,BGD,2021,Source:Data sources,Source: UIS Dynamic template based on data provided by country
GER.1T2.GPIA,BGD,2022,Source:Data sources,Source: UIS Dynamic template based on data provided by country
GER.1T2.GPIA,BGD,2023,Source:Data sources,Source: UIS Dynamic template based on data provided by country
GER.1T2.GPIA,BGD,2024,Source:Data sources,Source: UIS Dynamic template based on data provided by country
GER.1T2.M,BGD,2005,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T2.M,BGD,2005,Source:Data sources,Country's submission to UIS SFE Questionnaire A
GER.1T2.M,BGD,2006,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T2.M,BGD,2006,Source:Data sources,Country's submission to UIS SFE Questionnaire A
GER.1T2.M,BGD,2007,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T2.M,BGD,2007,Source:Data sources,Country's submission to UIS SFE Questionnaire A
GER.1T2.M,BGD,2008,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T2.M,BGD,2008,Source:Data sources,Country's submission to UIS SFE Questionnaire A
GER.1T2.M,BGD,2009,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T2.M,BGD,2009,Source:Data sources,Country's submission to UIS SFE Questionnaire A
GER.1T2.M,BGD,2010,Source:Data sources,Source: UIS Dynamic template based on UIS Education Survey
GER.1T2.M,BGD,2017,Source:Data sources,Source: UIS Dynamic template based on UIS Education Survey
GER.1T2.M,BGD,2018,Source:Data sources,Source: UIS Dynamic template based on UIS Education Survey
GER.1T2.M,BGD,2020,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T2.M,BGD,2020,Source:Data sources,Country's submission to UIS SFE Questionnaire A
GER.1T2.M,BGD,2021,Source:Data sources,Source: UIS Dynamic template based on data provided by country
GER.1T2.M,BGD,2022,Source:Data sources,Source: UIS Dynamic template based on data provided by country
GER.1T2.M,BGD,2023,Source:Data sources,Source: UIS Dynamic template based on data provided by country
GER.1T2.M,BGD,2024,Source:Data sources,Source: UIS Dynamic template based on data provided by country
GER.1T3,BGD,1973,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T3,BGD,1973,Source:Data sources,NA
GER.1T3,BGD,1976,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T3,BGD,1976,Source:Data sources,NA
GER.1T3,BGD,1977,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T3,BGD,1977,Source:Data sources,NA
GER.1T3,BGD,1979,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T3,BGD,1979,Source:Data sources,NA
GER.1T3,BGD,1980,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T3,BGD,1980,Source:Data sources,NA
GER.1T3,BGD,1981,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T3,BGD,1981,Source:Data sources,NA
GER.1T3,BGD,1983,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T3,BGD,1983,Source:Data sources,NA
GER.1T3,BGD,1984,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T3,BGD,1984,Source:Data sources,NA
GER.1T3,BGD,1985,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T3,BGD,1985,Source:Data sources,NA
GER.1T3,BGD,1986,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T3,BGD,1986,Source:Data sources,NA
GER.1T3,BGD,1987,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T3,BGD,1987,Source:Data sources,NA
GER.1T3,BGD,1988,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T3,BGD,1988,Source:Data sources,NA
GER.1T3,BGD,1989,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T3,BGD,1989,Source:Data sources,NA
GER.1T3,BGD,1990,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T3,BGD,1990,Source:Data sources,NA
GER.1T3,BGD,2005,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T3,BGD,2005,Source:Data sources,Country's submission to UIS SFE Questionnaire A
GER.1T3,BGD,2006,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T3,BGD,2006,Source:Data sources,Country's submission to UIS SFE Questionnaire A
GER.1T3,BGD,2007,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T3,BGD,2007,Source:Data sources,Country's submission to UIS SFE Questionnaire A
GER.1T3,BGD,2008,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T3,BGD,2008,Source:Data sources,Country's submission to UIS SFE Questionnaire A
GER.1T3,BGD,2009,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T3,BGD,2009,Source:Data sources,Country's submission to UIS SFE Questionnaire A
GER.1T3,BGD,2010,Source:Data sources,Source: UIS Dynamic template based on UIS Education Survey
GER.1T3,BGD,2017,Source:Data sources,Source: UIS Dynamic template based on UIS Education Survey
GER.1T3,BGD,2018,Source:Data sources,Source: UIS Dynamic template based on UIS Education Survey
GER.1T3,BGD,2020,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T3,BGD,2020,Source:Data sources,Country's submission to UIS SFE Questionnaire A
GER.1T3,BGD,2021,Source:Data sources,Source: UIS Dynamic template based on data provided by country
GER.1T3,BGD,2022,Source:Data sources,Source: UIS Dynamic template based on data provided by country
GER.1T3,BGD,2023,Source:Data sources,Source: UIS Dynamic template based on data provided by country
GER.1T3,BGD,2024,Source:Data sources,Source: UIS Dynamic template based on data provided by country
GER.1T3.F,BGD,1973,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T3.F,BGD,1973,Source:Data sources,NA
GER.1T3.F,BGD,1976,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T3.F,BGD,1976,Source:Data sources,NA
GER.1T3.F,BGD,1977,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T3.F,BGD,1977,Source:Data sources,NA
GER.1T3.F,BGD,1979,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T3.F,BGD,1979,Source:Data sources,NA
GER.1T3.F,BGD,1980,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T3.F,BGD,1980,Source:Data sources,NA
GER.1T3.F,BGD,1981,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T3.F,BGD,1981,Source:Data sources,NA
GER.1T3.F,BGD,1984,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T3.F,BGD,1984,Source:Data sources,NA
GER.1T3.F,BGD,1985,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T3.F,BGD,1985,Source:Data sources,NA
GER.1T3.F,BGD,1986,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T3.F,BGD,1986,Source:Data sources,NA
GER.1T3.F,BGD,1987,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T3.F,BGD,1987,Source:Data sources,NA
GER.1T3.F,BGD,1988,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T3.F,BGD,1988,Source:Data sources,NA
GER.1T3.F,BGD,1989,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T3.F,BGD,1989,Source:Data sources,NA
GER.1T3.F,BGD,1990,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T3.F,BGD,1990,Source:Data sources,NA
GER.1T3.F,BGD,2005,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T3.F,BGD,2005,Source:Data sources,Country's submission to UIS SFE Questionnaire A
GER.1T3.F,BGD,2006,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T3.F,BGD,2006,Source:Data sources,Country's submission to UIS SFE Questionnaire A
GER.1T3.F,BGD,2007,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T3.F,BGD,2007,Source:Data sources,Country's submission to UIS SFE Questionnaire A
GER.1T3.F,BGD,2008,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T3.F,BGD,2008,Source:Data sources,Country's submission to UIS SFE Questionnaire A
GER.1T3.F,BGD,2009,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T3.F,BGD,2009,Source:Data sources,Country's submission to UIS SFE Questionnaire A
GER.1T3.F,BGD,2010,Source:Data sources,Source: UIS Dynamic template based on UIS Education Survey
GER.1T3.F,BGD,2017,Source:Data sources,Source: UIS Dynamic template based on UIS Education Survey
GER.1T3.F,BGD,2018,Source:Data sources,Source: UIS Dynamic template based on UIS Education Survey
GER.1T3.F,BGD,2020,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T3.F,BGD,2020,Source:Data sources,Country's submission to UIS SFE Questionnaire A
GER.1T3.F,BGD,2021,Source:Data sources,Source: UIS Dynamic template based on data provided by country
GER.1T3.F,BGD,2022,Source:Data sources,Source: UIS Dynamic template based on data provided by country
GER.1T3.F,BGD,2023,Source:Data sources,Source: UIS Dynamic template based on data provided by country
GER.1T3.F,BGD,2024,Source:Data sources,Source: UIS Dynamic template based on data provided by country
GER.1T3.GPIA,BGD,1973,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T3.GPIA,BGD,1973,Source:Data sources,NA
GER.1T3.GPIA,BGD,1976,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T3.GPIA,BGD,1976,Source:Data sources,NA
GER.1T3.GPIA,BGD,1977,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T3.GPIA,BGD,1977,Source:Data sources,NA
GER.1T3.GPIA,BGD,1979,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T3.GPIA,BGD,1979,Source:Data sources,NA
GER.1T3.GPIA,BGD,1980,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T3.GPIA,BGD,1980,Source:Data sources,NA
GER.1T3.GPIA,BGD,1981,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T3.GPIA,BGD,1981,Source:Data sources,NA
GER.1T3.GPIA,BGD,1984,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T3.GPIA,BGD,1984,Source:Data sources,NA
GER.1T3.GPIA,BGD,1985,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T3.GPIA,BGD,1985,Source:Data sources,NA
GER.1T3.GPIA,BGD,1986,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T3.GPIA,BGD,1986,Source:Data sources,NA
GER.1T3.GPIA,BGD,1987,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T3.GPIA,BGD,1987,Source:Data sources,NA
GER.1T3.GPIA,BGD,1988,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T3.GPIA,BGD,1988,Source:Data sources,NA
GER.1T3.GPIA,BGD,1989,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T3.GPIA,BGD,1989,Source:Data sources,NA
GER.1T3.GPIA,BGD,1990,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T3.GPIA,BGD,1990,Source:Data sources,NA
GER.1T3.GPIA,BGD,2005,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T3.GPIA,BGD,2005,Source:Data sources,Country's submission to UIS SFE Questionnaire A
GER.1T3.GPIA,BGD,2006,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T3.GPIA,BGD,2006,Source:Data sources,Country's submission to UIS SFE Questionnaire A
GER.1T3.GPIA,BGD,2007,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T3.GPIA,BGD,2007,Source:Data sources,Country's submission to UIS SFE Questionnaire A
GER.1T3.GPIA,BGD,2008,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T3.GPIA,BGD,2008,Source:Data sources,Country's submission to UIS SFE Questionnaire A
GER.1T3.GPIA,BGD,2009,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T3.GPIA,BGD,2009,Source:Data sources,Country's submission to UIS SFE Questionnaire A
GER.1T3.GPIA,BGD,2010,Source:Data sources,Source: UIS Dynamic template based on UIS Education Survey
GER.1T3.GPIA,BGD,2017,Source:Data sources,Source: UIS Dynamic template based on UIS Education Survey
GER.1T3.GPIA,BGD,2018,Source:Data sources,Source: UIS Dynamic template based on UIS Education Survey
GER.1T3.GPIA,BGD,2020,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T3.GPIA,BGD,2020,Source:Data sources,Country's submission to UIS SFE Questionnaire A
GER.1T3.GPIA,BGD,2021,Source:Data sources,Source: UIS Dynamic template based on data provided by country
GER.1T3.GPIA,BGD,2022,Source:Data sources,Source: UIS Dynamic template based on data provided by country
GER.1T3.GPIA,BGD,2023,Source:Data sources,Source: UIS Dynamic template based on data provided by country
GER.1T3.GPIA,BGD,2024,Source:Data sources,Source: UIS Dynamic template based on data provided by country
GER.1T3.M,BGD,1973,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T3.M,BGD,1973,Source:Data sources,NA
GER.1T3.M,BGD,1976,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T3.M,BGD,1976,Source:Data sources,NA
GER.1T3.M,BGD,1977,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T3.M,BGD,1977,Source:Data sources,NA
GER.1T3.M,BGD,1979,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T3.M,BGD,1979,Source:Data sources,NA
GER.1T3.M,BGD,1980,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T3.M,BGD,1980,Source:Data sources,NA
GER.1T3.M,BGD,1981,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T3.M,BGD,1981,Source:Data sources,NA
GER.1T3.M,BGD,1984,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T3.M,BGD,1984,Source:Data sources,NA
GER.1T3.M,BGD,1985,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
GER.1T3.M,BGD,1985,Source:Data sources,NA
GER.1T3.M,BGD,1986,Data Status:Data reporting,POPULATION DATA: UN-DESA World Population Prospects 2024
